;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-07-31;;;9.9963065625;8.216842012499999;;144835
2021-08-01;;;4.581023366666667;8.216842012499999;;135341
2021-08-02;;;7.077039191666666;8.216842012499999;;94668
2021-08-03;;;16.034337966666666;8.216842012499999;;116513
2021-08-04;;;10.030647520833332;9.944390158333333;;200446
2021-08-05;;;13.180262808333335;9.9963065625;;123939
2021-08-06;;;15.798202562499998;10.030647520833332;;97339
2021-08-07;;;11.140008783333334;11.140008783333334;;374009
2021-08-08;;;9.433005066666666;11.140008783333334;;141738
2021-08-09;;;27.39288138333333;13.180262808333335;;119735
2021-08-10;;;17.691301429166664;13.180262808333335;;112349
2021-08-11;;;11.560342100000002;13.180262808333335;;107451
2021-08-12;;;18.957042087500003;15.798202562499998;;108601
2021-08-13;;;19.861840425;17.691301429166664;;103263
2021-08-14;;;13.017960337499998;17.691301429166664;;98778
2021-08-15;;;17.965569312499998;17.965569312499998;;114955
2021-08-16;;;15.722406849999999;17.691301429166664;;110516
2021-08-17;;;18.5335937;17.965569312499998;;98958
2021-08-18;;;16.582536229166667;17.965569312499998;;64953
2021-08-19;;;34.66253745416667;17.965569312499998;;96218
2021-08-20;;;30.805221150000005;17.965569312499998;;93077
2021-08-21;;;20.27040984166667;18.5335937;;89147
2021-08-22;;;17.351562520833333;18.5335937;;89278
2021-08-23;;;23.6460588375;20.27040984166667;;91180
2021-08-24;;;24.703692758333336;23.6460588375;;88932
2021-08-25;;;11.246619716666666;23.6460588375;;89731
2021-08-26;;;30.103907166666666;23.6460588375;;90421
2021-08-27;;;18.947634725;20.27040984166667;;87069
2021-08-28;;;22.754988970833335;22.754988970833335;;83953
2021-08-29;;;21.803601125000004;22.754988970833335;;85085
2021-08-30;;;11.144323120833333;21.803601125000004;;87799
2021-08-31;;;;;;88339
